	Row	Anon Student Id	Problem Name	Problem View	Step Name	Step Start Time	First Transaction Time	Correct Transaction Time	Step End Time	First Attempt	Incorrects	Corrects	Hints	KC (Single-KC)	Opportunity (Single-KC)	KC (ptype_selection)	Opportunity (ptype_selection)	KC (Selected)	Opportunity (Selected)	Prediction
2399	27	BKT Controller(21)	M 3_2_times_1_3	1	JCommTable8.R0C0	1/1/1970 1:47	1/1/1970 1:47		1/1/1970 1:47	incorrect	1	0	0	Single-KC	27	M  JCommTable8.R0C0	1	JCommTable8.R0C0	2	6.100545364816261e-11
2400	28	BKT Controller(21)	M 3_2_times_1_3	1	JCommTable4.R1C0	1/1/1970 1:47	1/1/1970 1:47		1/1/1970 1:47	incorrect	1	0	0	Single-KC	28	M  JCommTable4.R1C0	1	JCommTable4.R1C0	2	2.959517961234516e-09
2401	29	BKT Controller(21)	M 3_2_times_1_3	1	JCommTable6.R0C0	1/1/1970 1:47	1/1/1970 1:47		1/1/1970 1:47	incorrect	1	0	0	Single-KC	29	M  JCommTable6.R0C0	3	JCommTable6.R0C0	8	0.21849961307478966
2402	30	BKT Controller(21)	M 3_2_times_1_3	1	JCommTable5.R0C0	1/1/1970 1:47	1/1/1970 1:47		1/1/1970 1:47	incorrect	1	0	0	Single-KC	30	M  JCommTable5.R0C0	1	JCommTable5.R0C0	2	1.8415471139312349e-09
2403	31	BKT Controller(21)	M 3_2_times_1_3	1	JCommTable6.R0C0	1/1/1970 1:47	1/1/1970 1:47	1/1/1970 1:47	1/1/1970 1:47	hint	0	1	1	Single-KC	31	M  JCommTable6.R0C0	4	JCommTable6.R0C0	9	0.25853133418194013
2404	32	BKT Controller(21)	M 3_2_times_1_3	1	JCommTable6.R1C0	1/1/1970 1:47	1/1/1970 1:47	1/1/1970 1:47	1/1/1970 1:47	hint	0	1	1	Single-KC	32	M  JCommTable6.R1C0	5	JCommTable6.R1C0	8	0.3761478279139068
2405	33	BKT Controller(21)	M 3_2_times_1_3	1	JCommTable5.R0C0	1/1/1970 1:47	1/1/1970 1:47		1/1/1970 1:47	incorrect	1	0	0	Single-KC	33	M  JCommTable5.R0C0	2	JCommTable5.R0C0	3	1.8415471139312349e-09
2406	34	BKT Controller(21)	M 3_2_times_1_3	1	done	1/1/1970 1:47	1/1/1970 1:47	1/1/1970 1:47	1/1/1970 1:47	correct	0	1	0	Single-KC	34	M  done	4	done	8	0.35364477499414704
2407	35	BKT Controller(21)	M 1_2_times_2_3	1	JCommTable6.R1C0	1/1/1970 1:47	1/1/1970 1:47		1/1/1970 1:47	incorrect	1	0	0	Single-KC	35	M  JCommTable6.R1C0	6	JCommTable6.R1C0	9	0.4455819150994187
2408	36	BKT Controller(21)	M 1_2_times_2_3	1	JCommTable6.R0C0	1/1/1970 1:47	1/1/1970 1:47	1/1/1970 1:47	1/1/1970 1:47	hint	0	1	1	Single-KC	36	M  JCommTable6.R0C0	5	JCommTable6.R0C0	10	0.30305322379081007
2409	37	BKT Controller(21)	M 1_2_times_2_3	1	JCommTable5.R0C0	1/1/1970 1:47	1/1/1970 1:47		1/1/1970 1:47	incorrect	1	0	0	Single-KC	37	M  JCommTable5.R0C0	3	JCommTable5.R0C0	4	1.8415471139312349e-09
2410	38	BKT Controller(21)	M 1_2_times_2_3	1	JCommTable6.R1C0	1/1/1970 1:47	1/1/1970 1:47	1/1/1970 1:47	1/1/1970 1:47	incorrect	1	1	1	Single-KC	38	M  JCommTable6.R1C0	7	JCommTable6.R1C0	10	0.5172070221749504
2411	39	BKT Controller(21)	M 1_2_times_2_3	1	done	1/1/1970 1:47	1/1/1970 1:47	1/1/1970 1:47	1/1/1970 1:47	correct	0	1	0	Single-KC	39	M  done	5	done	9	0.4787879828640984
2412	40	BKT Controller(21)	M 5_6_times_1_7	1	JCommTable6.R0C0	1/1/1970 1:47	1/1/1970 1:47	1/1/1970 1:47	1/1/1970 1:47	hint	0	1	1	Single-KC	40	M  JCommTable6.R0C0	6	JCommTable6.R0C0	11	0.35160648006370193
2413	41	BKT Controller(21)	M 5_6_times_1_7	1	JCommTable4.R1C0	1/1/1970 1:47	1/1/1970 1:47		1/1/1970 1:47	incorrect	1	0	0	Single-KC	41	M  JCommTable4.R1C0	2	JCommTable4.R1C0	3	2.959517961234516e-09
2414	42	BKT Controller(21)	M 5_6_times_1_7	1	JCommTable6.R1C0	1/1/1970 1:47	1/1/1970 1:47	1/1/1970 1:47	1/1/1970 1:47	hint	0	1	1	Single-KC	42	M  JCommTable6.R1C0	8	JCommTable6.R1C0	11	0.5881320053840496
2415	43	BKT Controller(21)	M 5_6_times_1_7	1	done	1/1/1970 1:47	1/1/1970 1:47	1/1/1970 1:47	1/1/1970 1:47	correct	0	1	0	Single-KC	43	M  done	6	done	10	0.6066514356947629
2416	44	BKT Controller(21)	AS 5_4_plus_3_4	1	JCommTable6.R0C0	1/1/1970 1:48	1/1/1970 1:48		1/1/1970 1:48	incorrect	1	0	0	Single-KC	44	AS JCommTable6.R0C0	3	JCommTable6.R0C0	12	0.13358307857687937
2417	45	BKT Controller(21)	AS 5_4_plus_3_4	1	JCommTable6.R1C0	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	incorrect	1	1	1	Single-KC	45	AS JCommTable6.R1C0	2	JCommTable6.R1C0	12	0.0865055892485919
2418	46	BKT Controller(21)	AS 5_4_plus_3_4	1	JCommTable6.R0C0	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	incorrect	2	1	1	Single-KC	46	AS JCommTable6.R0C0	4	JCommTable6.R0C0	13	0.22927066787111933
2419	47	BKT Controller(21)	AS 5_4_plus_3_4	1	done	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	correct	0	1	0	Single-KC	47	AS done	3	done	11	0.8421431340541559
2420	48	BKT Controller(21)	AD 1_3_plus_3_2	1	JCommTable6.R1C0	1/1/1970 1:48	1/1/1970 1:48		1/1/1970 1:48	incorrect	1	0	0	Single-KC	48	AD JCommTable6.R1C0	3	JCommTable6.R1C0	13	0.036703637306910196
2421	49	BKT Controller(21)	AD 1_3_plus_3_2	1	JCommTable6.R0C0	1/1/1970 1:48	1/1/1970 1:48		1/1/1970 1:48	incorrect	1	0	0	Single-KC	49	AD JCommTable6.R0C0	4	JCommTable6.R0C0	14	0.0348090926885252
2422	50	BKT Controller(21)	AD 1_3_plus_3_2	1	JCommTable8.R0C0	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	hint	0	1	1	Single-KC	50	AD JCommTable8.R0C0	2	JCommTable8.R0C0	3	0.14345462737741263
2423	51	BKT Controller(21)	AD 1_3_plus_3_2	1	JCommTable4.R1C0	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	hint	0	1	1	Single-KC	51	AD JCommTable4.R1C0	2	JCommTable4.R1C0	4	0.1085718484258376
2424	52	BKT Controller(21)	AD 1_3_plus_3_2	1	JCommTable4.R0C0	1/1/1970 1:48	1/1/1970 1:48		1/1/1970 1:48	incorrect	1	0	0	Single-KC	52	AD JCommTable4.R0C0	2	JCommTable4.R0C0	2	0.060319117166050255
2425	53	BKT Controller(21)	AD 1_3_plus_3_2	1	JCommTable6.R0C0	1/1/1970 1:48	1/1/1970 1:48		1/1/1970 1:48	incorrect	1	0	0	Single-KC	53	AD JCommTable6.R0C0	5	JCommTable6.R0C0	15	0.045612313605760686
2426	54	BKT Controller(21)	AD 1_3_plus_3_2	1	JCommTable4.R0C0	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	hint	0	1	1	Single-KC	54	AD JCommTable4.R0C0	3	JCommTable4.R0C0	3	0.14090686834473837
2427	55	BKT Controller(21)	AD 1_3_plus_3_2	1	JCommTable6.R1C0	1/1/1970 1:48	1/1/1970 1:48		1/1/1970 1:48	incorrect	1	0	0	Single-KC	55	AD JCommTable6.R1C0	4	JCommTable6.R1C0	14	0.04873908913544789
2428	56	BKT Controller(21)	AD 1_3_plus_3_2	1	JCommTable6.R0C0	1/1/1970 1:48	1/1/1970 1:48		1/1/1970 1:48	incorrect	1	0	0	Single-KC	56	AD JCommTable6.R0C0	6	JCommTable6.R0C0	16	0.05956147944714647
2429	57	BKT Controller(21)	AD 1_3_plus_3_2	1	JCommTable5.R1C0	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	hint	0	1	1	Single-KC	57	AD JCommTable5.R1C0	2	JCommTable5.R1C0	2	0.11042489719393069
2430	58	BKT Controller(21)	AD 1_3_plus_3_2	1	JCommTable6.R1C0	1/1/1970 1:48	1/1/1970 1:48		1/1/1970 1:48	incorrect	1	0	0	Single-KC	58	AD JCommTable6.R1C0	5	JCommTable6.R1C0	15	0.06445699942183387
2431	59	BKT Controller(21)	AD 1_3_plus_3_2	1	JCommTable6.R0C0	1/1/1970 1:48	1/1/1970 1:48		1/1/1970 1:48	incorrect	1	0	0	Single-KC	59	AD JCommTable6.R0C0	7	JCommTable6.R0C0	17	0.07743048173478048
2432	60	BKT Controller(21)	AD 1_3_plus_3_2	1	JCommTable5.R0C0	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	hint	0	1	1	Single-KC	60	AD JCommTable5.R0C0	2	JCommTable5.R0C0	5	0.11080993257294937
2433	61	BKT Controller(21)	AD 1_3_plus_3_2	1	JCommTable6.R0C0	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	correct	0	1	0	Single-KC	61	AD JCommTable6.R0C0	8	JCommTable6.R0C0	18	0.1000898011473389
2434	62	BKT Controller(21)	AD 1_3_plus_3_2	1	JCommTable6.R1C0	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	hint	0	1	1	Single-KC	62	AD JCommTable6.R1C0	6	JCommTable6.R1C0	16	0.08479197005786127
2435	63	BKT Controller(21)	AD 1_3_plus_3_2	1	done	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	correct	0	1	0	Single-KC	63	AD done	3	done	12	0.6763855023318904
2436	64	BKT Controller(21)	M 1_6_times_1_3	1	JCommTable8.R0C0	1/1/1970 1:49	1/1/1970 1:49		1/1/1970 1:49	incorrect	1	0	0	Single-KC	64	M  JCommTable8.R0C0	2	JCommTable8.R0C0	4	6.100545364816261e-11
2437	65	BKT Controller(21)	M 1_6_times_1_3	1	JCommTable4.R0C0	1/1/1970 1:49	1/1/1970 1:49		1/1/1970 1:49	incorrect	1	0	0	Single-KC	65	M  JCommTable4.R0C0	1	JCommTable4.R0C0	4	1.2677902787743716e-13
2438	66	BKT Controller(21)	M 1_6_times_1_3	1	JCommTable5.R0C0	1/1/1970 1:49	1/1/1970 1:49		1/1/1970 1:49	incorrect	1	0	0	Single-KC	66	M  JCommTable5.R0C0	4	JCommTable5.R0C0	6	1.8415471139312349e-09
2439	67	BKT Controller(21)	M 1_6_times_1_3	1	JCommTable4.R1C0	1/1/1970 1:49	1/1/1970 1:49		1/1/1970 1:49	incorrect	1	0	0	Single-KC	67	M  JCommTable4.R1C0	3	JCommTable4.R1C0	5	2.959517961234516e-09
2440	68	BKT Controller(21)	M 1_6_times_1_3	1	JCommTable6.R0C0	1/1/1970 1:49	1/1/1970 1:49	1/1/1970 1:49	1/1/1970 1:49	incorrect	1	1	1	Single-KC	68	M  JCommTable6.R0C0	7	JCommTable6.R0C0	19	0.4034357270070186
2441	69	BKT Controller(21)	M 1_6_times_1_3	1	JCommTable6.R1C0	1/1/1970 1:49	1/1/1970 1:49	1/1/1970 1:49	1/1/1970 1:49	correct	0	1	0	Single-KC	69	M  JCommTable6.R1C0	9	JCommTable6.R1C0	17	0.6555762231957359
2442	70	BKT Controller(21)	M 1_6_times_1_3	1	done	1/1/1970 1:49	1/1/1970 1:49	1/1/1970 1:49	1/1/1970 1:49	correct	0	1	0	Single-KC	70	M  done	7	done	13	0.721399756426479
2443	71	BKT Controller(21)	AS 11_2_plus_3_2	1	JCommTable6.R0C0	1/1/1970 1:49	1/1/1970 1:49		1/1/1970 1:49	incorrect	1	0	0	Single-KC	71	AS JCommTable6.R0C0	5	JCommTable6.R0C0	20	0.3646529399550955
2444	72	BKT Controller(21)	AS 11_2_plus_3_2	1	JCommTable8.R0C0	1/1/1970 1:49	1/1/1970 1:49		1/1/1970 1:49	incorrect	1	0	0	Single-KC	72	AS JCommTable8.R0C0	1	JCommTable8.R0C0	5	1.4833419218931136e-10
2445	73	BKT Controller(21)	AS 11_2_plus_3_2	1	JCommTable6.R0C0	1/1/1970 1:49	1/1/1970 1:49		1/1/1970 1:49	incorrect	1	0	0	Single-KC	73	AS JCommTable6.R0C0	6	JCommTable6.R0C0	21	0.5254737482444805
2446	74	BKT Controller(21)	AS 11_2_plus_3_2	1	JCommTable5.R0C0	1/1/1970 1:49	1/1/1970 1:49		1/1/1970 1:49	incorrect	1	0	0	Single-KC	74	AS JCommTable5.R0C0	1	JCommTable5.R0C0	7	2.121451879079257e-08
2447	75	BKT Controller(21)	AS 11_2_plus_3_2	1	JCommTable6.R1C0	1/1/1970 1:49	1/1/1970 1:49	1/1/1970 1:49	1/1/1970 1:49	hint	0	1	1	Single-KC	75	AS JCommTable6.R1C0	3	JCommTable6.R1C0	18	0.1506151171549768
2448	76	BKT Controller(21)	AS 11_2_plus_3_2	1	JCommTable4.R0C0	1/1/1970 1:49	1/1/1970 1:49		1/1/1970 1:49	incorrect	1	0	0	Single-KC	76	AS JCommTable4.R0C0	1	JCommTable4.R0C0	5	8.557441261855381e-14
2449	77	BKT Controller(21)	AS 11_2_plus_3_2	1	JCommTable6.R0C0	1/1/1970 1:49	1/1/1970 1:49	1/1/1970 1:49	1/1/1970 1:49	incorrect	1	1	1	Single-KC	77	AS JCommTable6.R0C0	7	JCommTable6.R0C0	22	0.6811782678679479
2450	78	BKT Controller(21)	AS 11_2_plus_3_2	1	done	1/1/1970 1:49	1/1/1970 1:49	1/1/1970 1:49	1/1/1970 1:49	correct	0	1	0	Single-KC	78	AS done	4	done	14	0.947469369866011
2451	79	BKT Controller(21)	AD 1_3_plus_3_2	2	JCommTable6.R0C0	1/1/1970 1:49	1/1/1970 1:49		1/1/1970 1:49	incorrect	1	0	0	Single-KC	79	AD JCommTable6.R0C0	9	JCommTable6.R0C0	23	0.12845686834765302
2452	80	BKT Controller(21)	AD 1_3_plus_3_2	2	JCommTable6.R1C0	1/1/1970 1:49	1/1/1970 1:49		1/1/1970 1:49	incorrect	1	0	0	Single-KC	80	AD JCommTable6.R1C0	7	JCommTable6.R1C0	19	0.11078257182739405
2453	81	BKT Controller(21)	AD 1_3_plus_3_2	2	JCommTable8.R0C0	1/1/1970 1:49	1/1/1970 1:49	1/1/1970 1:49	1/1/1970 1:49	correct	0	1	0	Single-KC	81	AD JCommTable8.R0C0	3	JCommTable8.R0C0	6	0.40506757681946615
2454	82	BKT Controller(21)	AD 1_3_plus_3_2	2	JCommTable4.R1C0	1/1/1970 1:49	1/1/1970 1:49	1/1/1970 1:49	1/1/1970 1:49	correct	0	1	0	Single-KC	82	AD JCommTable4.R1C0	3	JCommTable4.R1C0	6	0.19271095867889199
2455	83	BKT Controller(21)	AD 1_3_plus_3_2	2	JCommTable6.R1C0	1/1/1970 1:49	1/1/1970 1:49		1/1/1970 1:49	incorrect	1	0	0	Single-KC	83	AD JCommTable6.R1C0	8	JCommTable6.R1C0	20	0.14349080723598262
2456	84	BKT Controller(21)	AD 1_3_plus_3_2	2	JCommTable4.R0C0	1/1/1970 1:49	1/1/1970 1:49	1/1/1970 1:49	1/1/1970 1:49	correct	0	1	0	Single-KC	84	AD JCommTable4.R0C0	4	JCommTable4.R0C0	6	0.2953239928861319
2457	85	BKT Controller(21)	AD 1_3_plus_3_2	2	JCommTable6.R0C0	1/1/1970 1:49	1/1/1970 1:49		1/1/1970 1:49	incorrect	1	0	0	Single-KC	85	AD JCommTable6.R0C0	10	JCommTable6.R0C0	24	0.16340379177303926
2458	86	BKT Controller(21)	AD 1_3_plus_3_2	2	JCommTable5.R1C0	1/1/1970 1:49	1/1/1970 1:49	1/1/1970 1:49	1/1/1970 1:49	correct	0	1	0	Single-KC	86	AD JCommTable5.R1C0	3	JCommTable5.R1C0	3	0.15745800950572222
2459	87	BKT Controller(21)	AD 1_3_plus_3_2	2	JCommTable5.R0C0	1/1/1970 1:49	1/1/1970 1:49	1/1/1970 1:49	1/1/1970 1:49	correct	0	1	0	Single-KC	87	AD JCommTable5.R0C0	3	JCommTable5.R0C0	8	0.1394466539527585
2460	88	BKT Controller(21)	AD 1_3_plus_3_2	2	JCommTable6.R0C0	1/1/1970 1:49	1/1/1970 1:49	1/1/1970 1:50	1/1/1970 1:50	incorrect	1	1	0	Single-KC	88	AD JCommTable6.R0C0	11	JCommTable6.R0C0	25	0.2056151022718583
2461	89	BKT Controller(21)	AD 1_3_plus_3_2	2	JCommTable6.R1C0	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:50	correct	0	1	0	Single-KC	89	AD JCommTable6.R1C0	9	JCommTable6.R1C0	21	0.18385931980852094
2462	90	BKT Controller(21)	AD 1_3_plus_3_2	2	done	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:50	correct	0	1	0	Single-KC	90	AD done	4	done	15	0.9161359258606806
2463	91	BKT Controller(21)	M 3_2_times_1_4	1	JCommTable4.R0C0	1/1/1970 1:50	1/1/1970 1:50		1/1/1970 1:50	incorrect	1	0	0	Single-KC	91	M  JCommTable4.R0C0	2	JCommTable4.R0C0	7	1.2677902787743716e-13
2464	92	BKT Controller(21)	M 3_2_times_1_4	1	JCommTable6.R0C0	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:50	incorrect	1	1	0	Single-KC	92	M  JCommTable6.R0C0	8	JCommTable6.R0C0	26	0.4575140978099635
2465	93	BKT Controller(21)	M 3_2_times_1_4	1	JCommTable6.R1C0	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:50	correct	0	1	0	Single-KC	93	M  JCommTable6.R1C0	10	JCommTable6.R1C0	22	0.7172852205851223
2466	94	BKT Controller(21)	M 3_2_times_1_4	1	done	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:50	correct	0	1	0	Single-KC	94	M  done	8	done	16	0.8129924383898823
2467	95	BKT Controller(21)	M 2_3_times_11_9	1	JCommTable4.R1C0	1/1/1970 1:50	1/1/1970 1:50		1/1/1970 1:50	incorrect	1	0	0	Single-KC	95	M  JCommTable4.R1C0	4	JCommTable4.R1C0	7	2.959517961234516e-09
2468	96	BKT Controller(21)	M 2_3_times_11_9	1	JCommTable5.R1C0	1/1/1970 1:50	1/1/1970 1:50		1/1/1970 1:50	incorrect	1	0	0	Single-KC	96	M  JCommTable5.R1C0	1	JCommTable5.R1C0	4	9.078824251215553e-10
2469	97	BKT Controller(21)	M 2_3_times_11_9	1	JCommTable6.R1C0	1/1/1970 1:50	1/1/1970 1:50		1/1/1970 1:50	incorrect	1	0	0	Single-KC	97	M  JCommTable6.R1C0	11	JCommTable6.R1C0	23	0.7717868343320593
2470	98	BKT Controller(21)	M 2_3_times_11_9	1	JCommTable6.R0C0	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:50	hint	0	1	1	Single-KC	98	M  JCommTable6.R0C0	9	JCommTable6.R0C0	27	0.5126125741187053
2471	99	BKT Controller(21)	M 2_3_times_11_9	1	JCommTable6.R1C0	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:50	correct	0	1	0	Single-KC	99	M  JCommTable6.R1C0	12	JCommTable6.R1C0	24	0.8184411285744227
2472	100	BKT Controller(21)	M 2_3_times_11_9	1	done	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:50	correct	0	1	0	Single-KC	100	M  done	9	done	17	0.8795027772669511
2473	101	BKT Controller(21)	M 3_2_times_1_3	2	JCommTable6.R0C0	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:50	correct	0	1	0	Single-KC	101	M  JCommTable6.R0C0	10	JCommTable6.R0C0	28	0.5674062328263816
2474	102	BKT Controller(21)	M 3_2_times_1_3	2	JCommTable6.R1C0	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:50	correct	0	1	0	Single-KC	102	M  JCommTable6.R1C0	13	JCommTable6.R1C0	25	0.857320962438179
2475	103	BKT Controller(21)	M 3_2_times_1_3	2	done	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:50	correct	0	1	0	Single-KC	103	M  done	10	done	18	0.9245535108568744
2476	104	BKT Controller(21)	AS 2_6_plus_3_6	1	JCommTable4.R0C0	1/1/1970 1:50	1/1/1970 1:50		1/1/1970 1:50	incorrect	1	0	0	Single-KC	104	AS JCommTable4.R0C0	2	JCommTable4.R0C0	8	8.557441261855381e-14
2477	105	BKT Controller(21)	AS 2_6_plus_3_6	1	JCommTable6.R1C0	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:50	hint	0	1	1	Single-KC	105	AS JCommTable6.R1C0	4	JCommTable6.R1C0	26	0.24927153247418063
2478	106	BKT Controller(21)	AS 2_6_plus_3_6	1	JCommTable6.R0C0	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:50	incorrect	1	1	0	Single-KC	106	AS JCommTable6.R0C0	8	JCommTable6.R0C0	29	0.8047735195995948
2479	107	BKT Controller(21)	AS 2_6_plus_3_6	1	done	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:50	correct	0	1	0	Single-KC	107	AS done	5	done	19	0.9838655906538893
2480	1	BKT Controller(22)	M 7_10_times_2_5	1	JCommTable6.R0C0	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:50	hint	0	1	1	Single-KC	1	M  JCommTable6.R0C0	1	JCommTable6.R0C0	1	0.38554735588235267
2481	2	BKT Controller(22)	M 7_10_times_2_5	1	JCommTable6.R1C0	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:51	1/1/1970 1:51	hint	0	1	1	Single-KC	2	M  JCommTable6.R1C0	1	JCommTable6.R1C0	1	0.3999892681460344
2482	3	BKT Controller(22)	M 7_10_times_2_5	1	done	1/1/1970 1:51	1/1/1970 1:51	1/1/1970 1:51	1/1/1970 1:51	hint	0	1	1	Single-KC	3	M  done	1	done	1	0.2875047830523454
2483	4	BKT Controller(22)	AD 3_7_plus_2_8	1	JCommTable6.R0C0	1/1/1970 1:51	1/1/1970 1:51		1/1/1970 1:51	incorrect	1	0	0	Single-KC	4	AD JCommTable6.R0C0	1	JCommTable6.R0C0	2	0.05131381857205403
2484	5	BKT Controller(22)	AD 3_7_plus_2_8	1	done	1/1/1970 1:51	1/1/1970 1:51		1/1/1970 1:51	incorrect	1	0	0	Single-KC	5	AD done	1	done	2	0.21076674206984364
2485	6	BKT Controller(22)	AD 3_7_plus_2_8	1	JCommTable8.R0C0	1/1/1970 1:51	1/1/1970 1:51	1/1/1970 1:51	1/1/1970 1:51	hint	0	1	1	Single-KC	6	AD JCommTable8.R0C0	1	JCommTable8.R0C0	1	0.1257150297180205
2486	7	BKT Controller(22)	AD 3_7_plus_2_8	1	JCommTable4.R1C0	1/1/1970 1:51	1/1/1970 1:51	1/1/1970 1:51	1/1/1970 1:51	hint	0	1	1	Single-KC	7	AD JCommTable4.R1C0	1	JCommTable4.R1C0	1	0.17823659342853682
2487	8	BKT Controller(22)	AD 3_7_plus_2_8	1	JCommTable6.R0C0	1/1/1970 1:51	1/1/1970 1:51		1/1/1970 1:51	incorrect	1	0	0	Single-KC	8	AD JCommTable6.R0C0	2	JCommTable6.R0C0	3	0.06688442400685918
2488	9	BKT Controller(22)	AD 3_7_plus_2_8	1	JCommTable4.R0C0	1/1/1970 1:51	1/1/1970 1:51	1/1/1970 1:51	1/1/1970 1:51	hint	0	1	1	Single-KC	9	AD JCommTable4.R0C0	1	JCommTable4.R0C0	1	0.0806157622123768
2489	10	BKT Controller(22)	AD 3_7_plus_2_8	1	JCommTable5.R1C0	1/1/1970 1:51	1/1/1970 1:51	1/1/1970 1:51	1/1/1970 1:51	hint	0	1	1	Single-KC	10	AD JCommTable5.R1C0	1	JCommTable5.R1C0	1	0.22347009263337841
2490	11	BKT Controller(22)	AD 3_7_plus_2_8	1	JCommTable6.R1C0	1/1/1970 1:51	1/1/1970 1:51		1/1/1970 1:51	incorrect	1	0	0	Single-KC	11	AD JCommTable6.R1C0	1	JCommTable6.R1C0	2	0.06850734388286661
2491	12	BKT Controller(22)	AD 3_7_plus_2_8	1	JCommTable5.R0C0	1/1/1970 1:51	1/1/1970 1:51	1/1/1970 1:51	1/1/1970 1:51	hint	0	1	1	Single-KC	12	AD JCommTable5.R0C0	1	JCommTable5.R0C0	1	0.2506588809848743
2492	13	BKT Controller(22)	AD 3_7_plus_2_8	1	JCommTable6.R1C0	1/1/1970 1:51	1/1/1970 1:51	1/1/1970 1:51	1/1/1970 1:51	hint	0	1	1	Single-KC	13	AD JCommTable6.R1C0	2	JCommTable6.R1C0	3	0.08999719969702093
2493	14	BKT Controller(22)	AD 3_7_plus_2_8	1	JCommTable6.R0C0	1/1/1970 1:51	1/1/1970 1:51	1/1/1970 1:51	1/1/1970 1:51	hint	0	1	1	Single-KC	14	AD JCommTable6.R0C0	3	JCommTable6.R0C0	4	0.08674772754692679
2494	15	BKT Controller(22)	AD 3_7_plus_2_8	1	done	1/1/1970 1:51	1/1/1970 1:51	1/1/1970 1:51	1/1/1970 1:51	hint	0	1	1	Single-KC	15	AD done	2	done	3	0.5825979312892722
2495	16	BKT Controller(22)	M 1_6_times_1_3	1	JCommTable4.R0C0	1/1/1970 1:51	1/1/1970 1:51		1/1/1970 1:51	incorrect	1	0	0	Single-KC	16	M  JCommTable4.R0C0	1	JCommTable4.R0C0	2	4.424997950929113e-13
2496	17	BKT Controller(22)	M 1_6_times_1_3	1	JCommTable8.R0C0	1/1/1970 1:51	1/1/1970 1:51		1/1/1970 1:51	incorrect	1	0	0	Single-KC	17	M  JCommTable8.R0C0	1	JCommTable8.R0C0	2	2.1292875633079135e-10
2497	18	BKT Controller(22)	M 1_6_times_1_3	1	JCommTable6.R0C0	1/1/1970 1:51	1/1/1970 1:51	1/1/1970 1:51	1/1/1970 1:51	correct	0	1	0	Single-KC	18	M  JCommTable6.R0C0	2	JCommTable6.R0C0	5	0.4389923799265718
2498	19	BKT Controller(22)	M 1_6_times_1_3	1	JCommTable5.R1C0	1/1/1970 1:51	1/1/1970 1:51		1/1/1970 1:51	incorrect	1	0	0	Single-KC	19	M  JCommTable5.R1C0	1	JCommTable5.R1C0	2	3.168803175908169e-09
2499	20	BKT Controller(22)	M 1_6_times_1_3	1	done	1/1/1970 1:51	1/1/1970 1:51		1/1/1970 1:51	incorrect	1	0	0	Single-KC	20	M  done	2	done	4	0.40386741877545007
2500	21	BKT Controller(22)	M 1_6_times_1_3	1	JCommTable4.R1C0	1/1/1970 1:51	1/1/1970 1:51		1/1/1970 1:51	incorrect	1	0	0	Single-KC	21	M  JCommTable4.R1C0	1	JCommTable4.R1C0	2	1.0329674424027429e-08
2501	22	BKT Controller(22)	M 1_6_times_1_3	1	JCommTable6.R1C0	1/1/1970 1:51	1/1/1970 1:51	1/1/1970 1:51	1/1/1970 1:51	hint	0	1	1	Single-KC	22	M  JCommTable6.R1C0	2	JCommTable6.R1C0	4	0.4705051388139649
